Name,Price,Product Details
Pentel®EnerGel®DeluxeRTXGelPens MediumPoint 0.7mm AssortedBarrels VioletInk PackOf3, $8.19 ,"Item :221587 ,OfficeMax :22124265,Manufacturer :BL77BP3V ,point size: 0.7 Mm ,Color (Ink): Violet ,Color (Barrel): Violet/Silver ,point type: Medium ,click style: Top ,erasable: No ,grip type: Contoured ,ink type: Liquid Gel ,refillable: Yes ,retractable: Yes ,Material (barrel): Metal; Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: EnerGel Deluxe RTX ,quantity: 3 ,brand name: Pentel ,Eco-conscious: Recycled Content ,manufacturer: PENTEL OF AMERICA, LTD. ,Product Type: Gel Pen ,Total Recycled Content Percentage: 54 %"
OfficeDepot®BrandPencilErasers Donuts PackOf6, $1.50 ,"Item :536738 ,OfficeMax :25507906,Manufacturer :MF988477 ,color: Multicolor ,primary material: Rubber ,Recommended Medium: Lead ,Smudge Resistant: Yes ,material family: Rubber ,quantity: 6 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Cube Eraser"
BIC®BU3Xtra-ComfortPlusRetractableBallpointPens MediumPoint 1.0mm BlackBarrel BlackInk PackOf60Pens, $24.99 ,"Item :5462414 ,Manufacturer :BU360-BLK ,point size: 1.0 mm ,Color (Barrel): Black ,point type: Medium ,Color (Ink): Black ,click style: Side ,erasable: No ,grip type: Rubberized ,ink type: Pigment ,refillable: No ,retractable: Yes ,visible ink supply: Yes ,Product Line: BU3 Xtra-Comfort Plus ,material family: Plastic ,quantity: 60 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Ballpoint Pen"
TUL®MechanicalPencils 0.5mm AssortedBarrelColors PackOf6, $17.99 ,"Item :7124334 ,Manufacturer :MP05P6 ,Lead Size: 0.5 mm ,quantity: 6 ,Color (Barrel): Assorted ,eraser included: Yes ,grip type: Rubberized ,Material (barrel): Rubber ,refillable: Yes ,retractable: Yes ,Mechanical Style: Click ,pocket clip: Yes ,Product Line: Mechanical Pencils ,material family: Plastic ,brand name: TUL ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Mechanical Pencil"
BIC®Gel-ocity®GelRetractableGelInkPens MediumPoint 0.7mm TranslucentRedBarrel RedInk PackOf4Pens, $3.99 ,"Item :183899 ,OfficeMax :24639517,Manufacturer :RLCP41-RED ,point size: 0.7 Mm ,Color (Ink): Red ,Color (Barrel): Translucent Red ,point type: Medium ,click style: Top ,erasable: No ,grip type: Contoured ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Gel-ocity ,quantity: 4 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Gel Pen"
Sanford®Mr.Sketch®WatercolorMarkers ScentedAssortedColors SetOf12, $10.49 ,"Item :203034 ,OfficeMax :11001382,Manufacturer :1905069 ,Color (Ink): Assorted ,odorless: No ,point type: Chisel ,scented: Yes ,ink type: Water Based ,Product Line: Watercolor ,quantity: 12 ,brand name: Mr. Sketch ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,Product Type: Art Marker ,Marker Point Style: Bevel"
FORAY®Soft-GripRetractableGelPens MediumPoint 0.7mm TransparentBlackBarrel BlackInk PackOf12Pens, $13.89 ,"Item :510216 ,OfficeMax :24990743,Manufacturer :AH806-12-B-0.7MM ,point size: 0.7 Mm ,Color (Ink): Black ,Color (Barrel): Transparent Black ,point type: Medium ,click style: Top ,erasable: No ,grip type: Rubber Cushion ,ink type: Gel ,refillable: No ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Gelio ,Ultra-Low Viscosity (ULV): No ,material family: Plastic ,Quick Drying: Yes ,quantity: 12 ,brand name: FORAY ,Distributed By: Office Depot Inc. ,Product Type: Gel Pen"
Staedtler®Two-HoleMetalPencilSharpenerWithLockingMechanism Blue/Silver, $5.29 ,"Item :813256 ,OfficeMax :25582735,Manufacturer :512 001 BK03 ,color: Blue/Silver ,primary material: Plastic ,material family: Plastic ,Recommended Sharpener Use: Oversized Pencils; Standard Pencils ,height: 2-1/5 in. ,Product Line: 2 Hole Metal Pencil Sharpener With Lock Mechanism ,quantity: 1 ,brand name: Staedtler ,manufacturer: STAEDTLER-MARS GMBH & CO KG ,Product Type: Manual Pencil Sharpener"
"Pilot®""BottletoPen""B2PRetractableGelPens FinePoint 0.7mm 89%Recycled TranslucentBarrel BlackInk PackOf12", $19.99 ,"Item :745506 ,OfficeMax :23133422,Manufacturer :33600 ,point size: 0.7 Mm ,Color (Ink): Black ,Color (Barrel): Translucent ,point type: Fine ,click style: Top ,erasable: No ,grip type: Rubberized ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: B2P ,Ultra-Low Viscosity (ULV): No ,material family: Plastic ,Quick Drying: No ,quantity: 12 ,brand name: Pilot ,Eco-conscious: Recycled Content; Refillable ,manufacturer: PILOT CORPORATION OF AMERICA ,Post Consumer Recycled Content Percentage: 0 % ,Product Type: Gel Pen ,Total Recycled Content Percentage: 89 %"
Crayola®Ultra-CleanWashableColorMarkers BroadLine AssortedBoldColors BoxOf8, $4.19 ,"Item :950147 ,OfficeMax :10011417,Manufacturer :58-7832 Z ,Color (Ink): Assorted Bold ,erasable: No ,grip type: None ,Low Viscosity: Yes ,marker type: Marking ,point type: Broad ,refillable: No ,retractable: No ,scented: No ,washable: Yes ,ink type: Liquid ,quantity: 8 ,brand name: Crayola ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: CRAYOLA LLC ,Product Type: Art Marker ,assembly required: No ,Certifications & Standards: ,ink color: Assorted; Golden Yellow; Teal; Emerald; Azure; Plum; Raspberry ,Marker Point: Broad"
Pilot®Precise™V5LiquidInkRollerballPens ExtraFinePoint 0.5mm BlueBarrel BlueInk PackOf5Pens, $10.59 ,"Item :292745 ,OfficeMax :22928566,Manufacturer :26011 ,point size: 0.5 Mm ,Color (Barrel): Blue ,point type: Extra Fine ,Color (Ink): Blue ,erasable: No ,ink type: Liquid ,refillable: No ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Precise V5 ,quantity: 5 ,brand name: Pilot ,manufacturer: PILOT CORPORATION OF AMERICA ,Product Type: Roller Pen"
Pilot®Better™RetractableBallpointPens FinePoint 0.7mm TranslucentBlackBarrel BlackInk PackOf12, $19.59 ,"Item :120626 ,OfficeMax :20140072,Manufacturer :30000 ,point size: 0.7 Mm ,Color (Barrel): Translucent Black ,point type: Fine ,Color (Ink): Black ,click style: Top ,erasable: No ,grip type: Ribbed ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Better ,Ultra-Low Viscosity (ULV): No ,material family: Plastic ,Quick Drying: Yes ,quantity: 12 ,brand name: Pilot ,manufacturer: PILOT CORPORATION OF AMERICA ,Product Type: Ballpoint Pen"
Vaultz™LockingPencilBox AssortedColors, $13.49 ,"Item :671053 ,OfficeMax :23915471,Manufacturer :VZ01257 ,color: Assorted ,material family: Plastic ,closure type: Lock ,number of holes punched: 0 ,Product Line: Locking Pencil Box ,quantity: 1 ,brand name: Vaultz ,manufacturer: IDEASTREAM CONSUMER PRODUCTS ,Product Type: Pencil Box"
OfficeDepot®ErasableHighlightersWithChiselTips AssortedColors PackOf5, $5.29 ,"Item :738717 ,OfficeMax :24995720,Manufacturer :HY108204-5PK ,point type: Chisel ,Color (Barrel): Assorted ,Color (Ink): Blue; Green; Orange; Pink; Yellow ,erasable: Yes ,grip type: Contoured ,pocket clip: Yes ,refillable: No ,retractable: No ,Smudge Resistant: No ,visible ink supply: No ,washable: No ,Product Line: Erasable ,quantity: 5 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,Product Type: Highlighter"
LiquidPaper®Smooth-CoverageCorrectionFluid FastDry 22mLBottle, $2.39 ,"Item :660091 ,OfficeMax :10010695,Manufacturer :564-04 Z ,color: White ,contents per unit: 0.68 fl oz ,Product Line: Liquid Paper Smooth Coverage ,quantity: 1 ,brand name: Paper Mate ,Product Type: Correction Fluid ,Applicator Material: Foam ,assembly required: No ,Fluid Color: White ,Fluid Quantity: 21.8844 ,Product Name: Liquid Paper Correction Fluid"
"PaperMate®LiquidPaper®DryLine®Grip60%RecycledCorrectionTape 1Linex335"" PackOf2", $9.09 ,"Item :877505 ,OfficeMax :21668198,Manufacturer :1744480 ,color: White ,line coverage: 1 ,Material (Dispenser): Plastic ,refillable: No ,width: 1/5 in. ,length: 335 in. ,Product Line: Liquid Paper Dryline ,material family: Plastic Poly ,quantity: 2 ,brand name: Paper Mate ,Eco-conscious: Recycled Content ,manufacturer: NEWELL BRANDS INC. ,Post Consumer Recycled Content Percentage: 67 % ,Product Type: Correction Tape ,Total Recycled Content Percentage: 67 % ,Additional Information: ,assembly required: No ,Product Name: Recycled Correction Tape ,tape color: White ,tape length: 8503.92"
FORAY®EmbarkRetractableGelPens MediumPoint 0.7mm Gray/WhiteBarrel BlackInk PackOf3, $3.02 ,"Item :496280 ,OfficeMax :25460876,Manufacturer :GP172805-3PKBLK ,Color (Ink): Black ,point size: 0.7 Mm ,Color (Barrel): Gray/White ,point type: Medium ,click style: Top ,erasable: No ,grip type: Rubberized ,ink type: Liquid Gel ,refillable: No ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Embark ,Ultra-Low Viscosity (ULV): Yes ,material family: Plastic ,Quick Drying: Yes ,quantity: 1 ,brand name: FORAY ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Gel Pen"
BIC®Velocity®MechanicalPencils 0.9mm AssortedBarrelColors PackOf5, $8.19 ,"Item :333550 ,OfficeMax :22919530,Manufacturer :MVP51-BLK ,Lead Size: 0.9 mm ,quantity: 5 ,Color (Barrel): Cyan; Green; Orange; Purple ,eraser included: Yes ,refillable: Yes ,retractable: Yes ,pocket clip: Yes ,Product Line: Velocity ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Mechanical Pencil"
"Post-it®NotesCover-UpAndLabelingTape 6-LineWidthx700""", $6.69 ,"Item :172593 ,OfficeMax :09001670,Manufacturer :658 ,color: White Tape ,line coverage: 6 ,refillable: No ,width: 1 in. ,length: 700 in. ,Product Line: Cover-Up ,quantity: 1 ,brand name: Post-it ,manufacturer: 3M CO ,Product Type: Correction Tape ,Additional Information: ,assembly required: No ,Product Name: Labeling/Cover-up Tape ,tape color: White ,tape length: 17780"
PaperMate®InkJoy™300RTRetractablePens MediumPoint 1.0mm TranslucentBlackBarrels BlackInk PackOf12, $9.99 ,"Item :779964 ,OfficeMax :22976665,Manufacturer :1951260 ,point size: 1.0 mm ,Color (Barrel): Translucent Black ,point type: Medium ,Color (Ink): Black ,click style: Top ,erasable: No ,grip type: Rubberized ,ink type: Oil Based ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: InkJoy 300RT Retractable Pen ,Ultra-Low Viscosity (ULV): Yes ,material family: Plastic ,Quick Drying: Yes ,quantity: 12 ,brand name: Paper Mate ,manufacturer: NEWELL BRANDS INC. ,Product Type: Ballpoint Pen"
TUL®FineLinerPorous-PointPens Ultra-Fine 0.4mm SilverBarrel BlackInk PackOf4Pens, $6.99 ,"Item :9399685 ,Manufacturer :F-50104/1 ,point size: 0.4 Mm ,Color (Barrel): Silver ,point type: Ultra Fine ,Color (Ink): Black ,grip type: Contoured ,ink type: Water Based ,Material (barrel): Plastic ,Permanent: No ,pocket clip: Yes ,refillable: No ,Smudge Resistant: Yes ,visible ink supply: Yes ,acid free: No ,Product Line: Fine Liner Porous-Point Pens ,Quick Drying: Yes ,material family: Plastic ,quantity: 4 ,brand name: TUL ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Felt-Tip Pen"
Dixon®Ticonderoga®Pencils #2MediumSoftLead YellowBarrel BoxOf48Pencils, $10.49 ,"Item :906035 ,OfficeMax :21693124,Manufacturer :13922 ,Color (Barrel): Yellow ,eraser included: Yes ,grip type: Hexagonal ,lead type: 2 Medium Soft ,presharpened: No ,Product Line: Ticonderoga ,quantity: 48 ,brand name: Dixon ,Eco Label Standard: PMA ,manufacturer: DIXON TICONDEROGA COMPANY ,Product Type: Standard Pencil"
StaedtlerCylinderMetalBladePencilSharpener-Assorted, $3.69 ,"Item :909010 ,OfficeMax :20356801,Manufacturer :STD51163 ,color: Assorted ,primary material: Metal ,material family: Metal ,quantity: 1 ,brand name: Staedtler ,Product Type: Manual Pencil Sharpener"
Pentel®EnerGelRTXPens 0.7mm MediumPoint AssortedInkColors PackOf8, $18.19 ,"Item :675624 ,OfficeMax :25448294,Manufacturer :BL77BP8M ,Color (Ink): Black; Blue; Red; Green; Orange; Pink; Sky Blue; Violet ,point size: 0.7 Mm ,Color (Barrel): Violet ,point type: Medium ,click style: Top ,erasable: No ,grip type: Rubberized ,ink type: Liquid Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic; Metal ,pocket clip: Yes ,visible ink supply: No ,Product Line: EnerGel RTX ,quantity: 8 ,brand name: EnerGel ,Eco-conscious: Recycled Content ,manufacturer: PENTEL OF AMERICA, LTD. ,Post Consumer Recycled Content Percentage: 54 % ,Product Type: Gel Pen ,Total Recycled Content Percentage: 54 %"
"OfficeDepot®BrandPlushAnimalPencilPouch 2""x2"" Unicorn", $6.99 ,"Item :9061582 ,Manufacturer :PPOD19190A ,color: Rainbow ,primary material: Fabric ,material family: Fabric ,closure type: Zipper ,number of holes punched: 0 ,height: 4 in. ,width: 11 in. ,Product Line: Plush Animal Pencil Pouch ,quantity: 1 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Pencil Pouch"
TUL®RetractableGelPens BoldPoint 1.0mm SilverBarrel BlueInk PackOf12Pens, $17.99 ,"Item :1322063 ,Manufacturer :BG10P12BL ,Color (Ink): Blue ,point size: 1.0 mm ,Color (Barrel): Silver ,point type: Bold ,click style: Top ,erasable: No ,grip type: Cushioned ,ink type: Pigment ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,material family: Plastic ,quantity: 12 ,brand name: TUL ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Gel Pen"
TUL®LeadRefills 0.5mm HBHardness 30LeadsPerTube PackOf3Tubes, $4.99 ,"Item :3441086 ,Manufacturer :RMP05 ,color: Lead ,Lead Size: 0.5 mm ,case included: Yes ,High Break Resistance: Yes ,lead type: HB ,Product Line: Lead Refills ,quantity: 3 ,brand name: TUL ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Mechanical Pencil Refill"
Zebra®BallpointF-RefillsForF-301 F-301Ultra&301APens FinePoint 0.7mm Black PackOf2Refills, $3.99 ,"Item :486993 ,OfficeMax :20785303,Manufacturer :85512 ,Color (Ink): Black ,point type: Fine ,point size: 0.7 Mm ,Compatible with: ,Product Line: Series F ,quantity: 2 ,brand name: Zebra ,Eco-conscious: Refill ,manufacturer: ZEBRA PEN CORP ,Product Type: Pen-Style Pen Refill ,assembly required: No"
Sharpie®PaintMarkers MediumPoint AssortedColors PackOf5Markers, $16.59 ,"Item :449760 ,OfficeMax :24714374,Manufacturer :34971 ,point type: Medium ,Color (Barrel): White ,Color (Ink): Black; Blue; Red; White; Yellow ,pocket clip: Yes ,erasable: No ,grip type: Contoured ,Low Viscosity: No ,magnetic: No ,Permanent: No ,refillable: No ,retractable: No ,Smudge Resistant: Yes ,visible ink supply: No ,washable: No ,ink type: Oil Based ,marker type: Paint ,quantity: 5 ,brand name: Sharpie ,Eco-conscious: Less Harsh Chemicals ,Eco Label Standard: Certified AP Nontoxic ,manufacturer: NEWELL BRANDS INC. ,Product Type: Marker Pen"
Pilot®FriXionClickerErasableGelPens FinePoint 0.7mm AssortedBarrels AssortedInkColors PackOf3, $8.19 ,"Item :283957 ,OfficeMax :23968501,Manufacturer :31469 ,Color (Ink): Pink; Purple; Turquoise ,point size: 0.7 Mm ,Color (Barrel): Turquoise ,point type: Fine ,click style: Clip ,erasable: Yes ,grip type: Cushioned ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: FriXion Clicker ,quantity: 3 ,brand name: Pilot ,Eco-conscious: Recycled Content ,manufacturer: PILOT CORPORATION OF AMERICA ,Post Consumer Recycled Content Percentage: 20 % ,Product Type: Gel Pen ,Total Recycled Content Percentage: 20 %"
TUL®RetractableGelPens MediumPoint 0.7mm SilverBarrel AssortedInks PackOf12Pens, $18.09 ,"Item :1373896 ,OfficeMax :21122063,Manufacturer :OM96699 ,Color (Ink): Black; Blue; Green; Purple; Red ,point size: 0.7 Mm ,Color (Barrel): Silver ,point type: Medium ,click style: Top ,erasable: No ,grip type: Rubber Cushion ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: Yes ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: No ,Product Line: Retractable Gel ,material family: Plastic ,Quick Drying: Yes ,quantity: 12 ,brand name: TUL ,Distributed By: Office Depot Inc. ,Product Type: Gel Pen"
OfficeDepot®BrandCallistoRetractableGelInkPens FinePoint 0.5mm BlueBarrel BlueInk PackOf12Pens, $10.99 ,"Item :9361227 ,Manufacturer :GP1106-12PET-BLUN ,point size: 0.5 Mm ,Color (Ink): Blue ,Color (Barrel): Blue ,point type: Fine ,click style: Top ,erasable: No ,grip type: Rubberized ,ink type: Gel ,refillable: No ,retractable: Yes ,Smudge Resistant: Yes ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Callisto ,material family: Plastic ,quantity: 12 ,brand name: Office Depot ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Gel Pen"
BIC®GelocityRetractableGelPens MediumPoint 0.7mm TranslucentBarrel BlackInk PackOf24, $23.09 ,"Item :553769 ,OfficeMax :24202097,Manufacturer :RLC241-BK ,point size: 0.7 Mm ,Color (Barrel): Translucent ,point type: Medium ,Color (Ink): Black ,click style: Top ,erasable: No ,grip type: Contoured ,ink type: Gel ,refillable: Yes ,retractable: Yes ,Smudge Resistant: No ,Material (barrel): Plastic ,pocket clip: Yes ,visible ink supply: Yes ,Product Line: Gel-ocity ,quantity: 24 ,brand name: BIC ,manufacturer: BIC CORP ,Product Type: Roller Pen ,assembly required: No ,barrel color: Tinted; Clear ,clip material: Plastic ,Environmentally Friendly: Yes ,grip material: Rubber ,ink color: Black ,Pen Point: Medium ,pen point size: 0.7"
IntegraBulletTipDry-eraseWhiteboardMarkerSet-BulletMarkerPointStyle-AssortedAlcoholBasedInk-AssortedBarrel, $3.19 ,"Item :655616 ,OfficeMax :25467753,Manufacturer :ITA01019 ,Color (Barrel): Assorted ,Color (Ink): Assorted ,pocket clip: Yes ,quantity: 12 ,brand name: Integra ,manufacturer: SP RICHARDS ,point type: Bullet ,Product Type: Dry-Erase Marker"
TUL®Highlighters ChiselPoint AssortedBarrelColors AssortedInkColors PackOf12Highlighters, $11.99 ,"Item :7270855 ,Manufacturer :H-1329G12/AS ,quantity: 12 ,point type: Chisel ,Color (Barrel): Assorted ,Color (Ink): Yellow; Green; Orange; Pink ,Barrel Type: Stick ,erasable: No ,grip type: None ,pocket clip: Yes ,refillable: No ,retractable: No ,visible ink supply: Yes ,washable: No ,Product Line: TUL Highlighters ,brand name: TUL ,Distributed By: Office Depot Inc. ,manufacturer: OFFICE DEPOT ,Product Type: Highlighter"
EXPO®Low-OdorUltra-FineTipDry-EraseMarkers AssortedColors PackOf36, $49.69 ,"Item :408146 ,OfficeMax :25595794,Manufacturer :SAN2003895 ,Color (Barrel): Black; Blue; Red; Green; Purple ,Color (Ink): Black; Blue; Red; Green; Purple ,point type: Ultra Fine ,retractable: No ,grip type: Contoured ,Eraser Tip: No ,Barrel Type: Stick ,magnetic: No ,odorless: No ,pocket clip: No ,scented: No ,visible ink supply: No ,Product Line: Low Odor ,washable: No ,quantity: 36 ,brand name: Expo ,manufacturer: SANFORD LP ,Product Type: Dry-Erase Marker ,Marker Point Style: Chisel ,Product Name: Expo Ultra Fine Tip Dry Erase Markers ,Marker Point: Ultra Fine"
